id;id_text;label;text
"Moreau2132_GALLph100";"Moreau2132_GALL";"";" ily a vne aſtrologie plus ſcauate &amp, plus naturelle, qui ne ſe contente pas de ſuiure le leuer &amp, le coucher des eſtoilles fi xes, les routes du soleil &amp, de la lune, l’application des pla nettes, mais conſidere auſſi les climats, les vents, &amp, toute la diſpoſition de la nature inferieure dont elle tire des conie ctures fort iudicieuſes &amp, fort louables, i’en ay veu qui pre di foient la ſerenite, les pluyes &amp, les orages, a iour nomme ce qui eſt merueilleux dans vne ſi grande abondance de cauſes qui ſe retreuuent en cette conſideration, &amp, dans vne ſi profonde difficulte qui naiſt de l’inconſtance tres variable de l’air"
"Moreau2132_GALLph101";"Moreau2132_GALL";"";" mais il y a certains eſprits ignorants en ce meſtier &amp, fort opiniaſtres, qui contrarient les predictions de l’aſtrologie, &amp, ne penſent pas qu’on leur prediſe rien, ſi on ne leur compte nreſque les goutes de pluyes qui doiuent tomber auiour aſ ſigne, &amp, ſi on ne leur ſpecifie le moment de leur cheute: &amp, d’autres par vn eſprit de contradiction nient qu’il y ait tem peſte lors que les eſclairs leur donnent dans les yeux, &amp, que les tonnerres grondent dans leurs oreilles, &amp, que la pluye tombe de tous coſtez: i’approuue fort ce temperament de rai ſon qui ne donne pas tout aux aſtres, &amp, auſſi qui ne leur oſte pas tout ce que dieu leur a donne"
"Moreau2132_GALLph102";"Moreau2132_GALL";"";" 10 ie diray mes ſentimens plus au long dans le liure dela mai"
"Moreau2132_GALLph103";"Moreau2132_GALL";"";" ſon de dieu, ou des merueilles du ciel, que i’eſpere donner aupublic dans quelque temps, ie me promets auſſi que i’au ray l’honneur d’entretenir v"
"Moreau2132_GALLph104";"Moreau2132_GALL";"";" de bouche ſur ce ſujet, &amp, de luyrenouueler en preſence les proteſtations que i’ay faictes d’eſtre a iamais, monseignevr, e r voſtre tres-humble &amp, tres obeiſſant ſeruiteur"
"Moreau2188_MAZph0";"Moreau2188_MAZ";"Lettre du roi envoyée à monsieur le maréchal de Lhopital, gouverneur de la ville de Paris, sur la réduction de la ville de Xaintes à son obéissance. De Blois, le 16ᵉ jour de mars 1652.";"null"
"Moreau2188_MAZph1";"Moreau2188_MAZ";"";" lettre dv roy enuoyee a monſieur le mareſchal de l’hoſpital, gouuerneur de la ville de paris, ſur la reduction de la ville de xaintes a ſon obeiſſance"
"Moreau2188_MAZph2";"Moreau2188_MAZ";"";" a paris, par les imprimeurs &amp, libraires ordinaires du roy"
"Moreau2188_MAZph3";"Moreau2188_MAZ";"";" auec priuilege de ſa majeſte "
"Moreau2188_MAZph4";"Moreau2188_MAZ";"";" 3 mon covsin, des que ie ſceus l’entree des eſpagnols en france, &amp, que j’eus reſolu de il m’auancer vers ma bonne ville de paris, pour m’oppoler a leurs deſſeins, ie ereus que pour deliurer la capitale ville de mon pays de aintonge de l’oppreſſi6 que les troupes du prince de conde luy faiſoient ſouf frir, &amp, pour reſtablir le commerce ſur la charente qui ſe trouuoit interrompu par le moyen de cette ville &amp, de taillebourg qu’elles occupoiet, ie deuois preſſer mon couſin le comte d’harcourt d’y enuoyer vne partie de l’armee qu’il commande, &amp, de faire promptemet aſſie ger ces deux places, il a ſuiuy mes ordres, &amp, ce deſſein a ſi heureuſement reuſſi qu’hier auſoir au moment que i’entrois en cette ville, le cheualier d’albret m’apporta la nouuelle que des mardy dernier, &amp, quatre iours apres l’ouuerture de la tranchee, la ville &amp, le fort de xaintes s’eſtoient remis ſous mon authoritee, que ſous la faueur d’vne capitulation ordinaire douze cens homes de pied &amp, quatre-vingts cheuaux en eſtoient ſortis &amp, s’eſtoient retirez a bourg, que le ſieur du pleſſis belliere a qui la coduite de ces ſieges auoit eſte commiſe en eſtoit party pour aller former celuy de taillebourg, &amp, que diman che prochain il deuoit faire trauailler a l’ouuerture de la trancheee: cependant que come la priſe de xaintes rend celle de taillebourg infaillible, que les rebelles eſtoiet ſur le point de ſotir entierement hors de cette prouin ce, &amp, que les trouppes que i’auois deſtinees pour me venir trouuer apres cette execution, pouuoient s’auan a ij 74 a"
"Moreau2188_MAZph5";"Moreau2188_MAZ";"";" aaaaes 4 cer de deca ſans aucun obſtacle, ledit ſieur de belliere auoit detache trois ou quatre mil hommes du corps qu’il commandoit, &amp, que le meſme iour que mes ar mees entrerent dans xaintes, ils en eſtoie nt partls pour me venir trouuer"
"Moreau2188_MAZph6";"Moreau2188_MAZ";"";" ce ſuccez me donne deux grands auantages, d’vn coſte il facilite la priſe de tailebourg &amp, aſſeure le repos de la xaintooge, &amp, de l’autre il me per met de groſſir l’armee que ie fais eſtat d’auoir aupres de ma perſonne, d’vn corps aſſez conſiderable, ie ne laiſſe pas en l’attendant de m’auancer auec ce que i’ay de for ces pour m’approcher des lieux ou ie croiray ma preſen ce neceſſaire, tant pour empeſcher les progrez de cette armee ennemie, que pour aſſeurer mes bons sujets, &amp, les fortifier dans les bonnes intentions qu’ils ont pout mon ſeruice"
"Moreau2188_MAZph7";"Moreau2188_MAZ";"";" c’eſt ce que ie deſire que vous faſſiez en tendre au corps de ma bonne ville de paris, &amp, a ceux qui s’intereſſent dans la proſperite de mes affaires, et que vous les exhortiez tous de ſeconder mes bonnes in tentios par les effets que ie me promets touſiours de leur fidelite: cependant ie prie dieu qu’il vous ayt, mon couſin, en ſa ſainte garde"
"Moreau2188_MAZph8";"Moreau2188_MAZ";"";" eſcrit aa blois le ſeiziemeiour de mars mil ſix cens cinquante-deux"
"Moreau2188_MAZph9";"Moreau2188_MAZ";"";" et plus bas, de gv enegav d"
"Moreau2188_MAZph10";"Moreau2188_MAZ";"";" et ſur la ſuſcription, a mon couſin le sieur de l’hoſpital, ma reſchal de france, gouuerneur &amp, mon lieutenant general en ma bonne ville, preuoſte &amp, vicomtee de paris"
"Moreau2129_GBOOKSph0";"Moreau2129_GBOOKS";"Lettre du prince de Galles envoyée à la reine d'Angleterre, avec les regrets du même prince sur la mort du roi de la Grand Bretagne (sic), son seigneur et père, arrivée d'Amsterdam, le 24 février 1649.";"null"
"Moreau2129_GBOOKSph1";"Moreau2129_GBOOKS";"";" lettre dv prince de galle envoy e’e l li e euen arriuee d’amfterdams le a4"
"Moreau2129_GBOOKSph2";"Moreau2129_GBOOKS";"";" chea la eſue d u au moat ſaiat e l ’ilare ala cartiore r aaec fpermidio"
"Moreau2129_GBOOKSph3";"Moreau2129_GBOOKS";"";" 1 onioole e 3 mm m albſsn l r , p 1 r j-rr lettre au rnce e aue enuoyee raa r’ a ltrr ſ r2 a la reyne d’angleterre ſa mere"
"Moreau2129_GBOOKSph4";"Moreau2129_GBOOKS";"";" l e s adame, le delay que i’ay apporte contre mon ordinaire a vous depeſcher cecourier, au ra mis, ie m’aſſure, voſtre majeſte en pei ne de laquelle ie craindrois d’eſtre blaſme, n’eſtoit la cognoiſſance que i’ay tant de voſtre bon naturel, que du iuſte ſuiet de ce long retarde ment"
"Moreau2129_GBOOKSph5";"Moreau2129_GBOOKS";"";" lie ſcaybien que vous auez eſte deſia amplement in formee de la fin honteuſe de mon tres honore pere &amp, sei gneur, voſtre tres-cher mary, condamnee iniuſtement a la mort par la malice &amp, enuie de ſes ennemis qui ſe ſont raſſa ſiez de ſon ſang dont ils eſtoient alteres depuis ſi lon toutefois mon deuoir m’a oblige de vous mander mainte nant ce que l’excez de ma douleur ne m a pas pluſtoſt per mis, ie ne crains point d’eſtre eſtime cruel en cela ny d’eſtre repris de croiſtre &amp, d’augmenter voſtre triſteſſe, ie ſcay qu’elle eſt telle qu’il eſt impoſfible qu’elle puiſſe receuoit aucun accroiſſement, &amp, partant ie ne me puis empeſcher de vous remettre au deuant des yeux vne mort qui fait hor reur meſme a ceux qui ny ont aucun intereſt"
"Moreau2129_GBOOKSph6";"Moreau2129_GBOOKS";"";" cette penſee quoy que mortelle a mon ame, ſemble eſtre maintenant ma ſeule nourriture, &amp, mon plus grand contentement c’eſt dene l’eſloigner iamais de mon eſprit: en effet quelle con ſolation pourray-ie auoir au monde deſormais, denue de force &amp, de moyens ſuffiſans pour me vanger de la cruaute de ces barbares meurtriers"
"Moreau2129_GBOOKSph7";"Moreau2129_GBOOKS";"";" sa maieſte en laiſſant cette vie miſerable ma laiſſe heritier de ſes royaumes &amp, de ſes biens, &amp, moy ie voudrois auoir donne mille &amp, mille royaumes --- auec tous les bins de la terre, s’ils eſloic nt en ma puiſſan ce, pour pouuoir tirer raiſon de la ba baie exercee ſur la perſonne ſaciee de men pere i’aduoue franche ment, ma dame, que ie ne reſpireray iamais que la perte de ces trai ſtres &amp, que ie ne feay plus de œux que pour forcer, s’il faur ainſi dire, la puiſlance diuine a les abyſmer, mais le chaſtiment ne ſeroit pas proportionne a leurs demerites, il faudroit que ie les euſſe en ma diſpoſitjon, i’eſpere que la bonte de dieu m’aſſiſteia, &amp, que rendans la paix aux prin ces nos allicz, il ſuſcitera quelque occaſion qui fera reuſſir mon deſſein, vous y pouuez beaucoup, madame, c’eſt pour quoy ie ſupplie v"
"Moreau2129_GBOOKSph8";"Moreau2129_GBOOKS";"";" maiſte de me ſecourir"
"Moreau2129_GBOOKSph9";"Moreau2129_GBOOKS";"";" ie nepeux vons en dire dauantage, ma douleur me redoublant ne me permet plusautie choſe que de vous enuoyer vn adieu que vous preſentera de ma part le gentilhomme que ievous depeſche, qui vous dira de bouche ce que ie n’ay peu vous declarer en la preſente, ie ſuis, madame, de voſtre maiefte, tres-affetionne fils henry prince de galle, &amp, roy de la grand’bretagne"
"Moreau2129_GBOOKSph10";"Moreau2129_GBOOKS";"";" 4 a rtriſlnent a aueruement au j a-ay ll1, ſessievrs, ſi la mort faneſte &amp, tragique m dau oy d’angleterre, que la poſterite ne lia ia aais quauec eſtomnement aux ſiecles a vemir: done les hiſtaires n’ent iuſques iey dans les reuolntions des temps fourni aucun exemple, a fait horreur a ceu qui n’eſloient poimt interreſſez dans ſes affaires, elle a ben fait ſans doute d autre iapreſos dans l’eſpri de ceuax qui luy appartien nent de plas prez: &amp,notammenmt ſur la perſonme daprinee de alle, digne fils d’vn bon pere &amp, logitime ſaucceſſur de ce roy nmal- heureax qul ne lay laiſſe a ce que vous voyezqu’vre couronne empourpree de ſon ſang, commse heritier de ſes i fortnes, oaſsi bien que de ſes royaumes"
"Moreau2129_GBOOKSph11";"Moreau2129_GBOOKS";"";" le ſilence ſeroit peat eſtre va aiſtre plus diſers qs moy, ou ils’agi t de la re lation des tranſports de ce prince magnanime, a l’arriuee dus courier qui luy apporta les preoieres nouuelles de certe bar harie: abs puiſqa i’ay eſte inform d’ne partie des paroles q’il promo5a poar lors"
"Moreau2129_GBOOKSph12";"Moreau2129_GBOOKS";"";" apres va loag ſilence emrecouppe deaille ſanglors, i’ay ingee  propos de vous en faire part, ſuluant le recit qui ms’es fut fait hier ſur les huit heures du ſolir, par ndes geneils"
"Moreau2129_GBOOKSph13";"Moreau2129_GBOOKS";"";"haommes de la reyne d’agleter re, arriueelon cete ’ville depais en ioar, auec vne lettr de la pars dsiaſaeprinmce de galle"
"Moreau2129_GBOOKSph14";"Moreau2129_GBOOKS";"";" oicy ce qui m’en eſte rapporte"
"Moreau2129_GBOOKSph15";"Moreau2129_GBOOKS";"";" 1 e 5 s z 7 les regrets du prince de galle eeae jen d"
"Moreau2129_GBOOKSph16";"Moreau2129_GBOOKS";"";" ſur la mort du roy de la gran"
"Moreau2129_GBOOKSph17";"Moreau2129_GBOOKS";"";" ſy l vrt l l l hear rta av r e dretane, on oegneur &amp, 1 iav j on dieu, c’eſt donc auiourd’huy que vous me fai tes voir l’enormite de mes fautes, par le chaſtiment a que vous en prenez, ſi voſtre iuſtice va touſiours, come il eſlvray, au deſſous de ce que les pecheurs meritet, en vous offencant, comment s’eſt elle contentee d’vne ſi legere punjtion: comment la terre ne s’eſt elleouuerte pour m’a biſmer, ou pluſtoſt comment voſtre toute puiſſance, quima tire du neant, ne s’eſt elle bandee contre moy pour me rayer du nombre des creatures: mais helas"
"Moreau2129_GBOOKSph18";"Moreau2129_GBOOKS";"";" qu’elle raiſon ay-je de me plairdre de vous, mon dieu quel ſu jet m’en auez vous donne, ie me plains, certes a bon droiet ile me plains "
"Moreau2129_GBOOKSph19";"Moreau2129_GBOOKS";"";" a prince infortune que ie ſuis, pouuois-ie eſtre pris par vne plus ſenſible partie que celle que ie vois enſanglantee main rtenant"
"Moreau2129_GBOOKSph20";"Moreau2129_GBOOKS";"";" mon eigneur &amp, mon roy, faut il que ie naye peu vous retirer des mains de ces traiſtres, &amp, vous arracher a la mort, falloit il que ie vinſſe ſous presexte de vous ſecourir &amp, vous rendre voftre liberte, pour eſtre ſpeetateur d’vne tragedie, ou la mal heureuſe eſpee d’vn bourreau, vous a immolee come vne vietime innocente, a la furie d’vn peuple enrage"
"Moreau2129_GBOOKSph21";"Moreau2129_GBOOKS";"";" ie m’eſtois promis &amp, vous auois aſ ſeuree d’vn prompt &amp, puiſſant ſecours auec lequel, ou ie pe rjrois, ou ie vous deliurerois: mais helas "
"Moreau2129_GBOOKSph22";"Moreau2129_GBOOKS";"";" voicy vn eſtrange ataſtrophe, vous voila mort, la parque a moiſſonne voſtre ie"
"Moreau2129_GBOOKSph23";"Moreau2129_GBOOKS";"";" et ie vis encore, la barbarie d’vn parlemeut enſor 1 7 ele, a peu accuſer ſonroy, le condamner, &amp, le liurer a la mort comme vn crinminel, &amp, cela a mes yeux, ſans que tou cesfois ie me ſois expoſe a tous les dangers imaginables pour le deſgager: mais ou m’emporte la douleur, que pou uois-ie faire ſeul, ſans force, ſans ſoldats, ſans argent, re duit dans vn pays eſtranger, contre la fureur des royaumes entiers"
"Moreau2129_GBOOKSph24";"Moreau2129_GBOOKS";"";" i’ay taſche de ramener quelque vns de ſes peuples reuoltez a l’obeiſſance deue a la maiete royale, &amp, peſonne na entendu a ma voix"
"Moreau2129_GBOOKSph25";"Moreau2129_GBOOKS";"";" iay rode les coſtes d’angleterre l’eſpace de pluſieurs mois, ’expoſant aux tempeſles &amp, aux orages de la mer, pour induire quelques villes a reconnoi ſtre ſa faute &amp, prendre le party de ſon prince, &amp, tous mes ſoins &amp, mes trauaux ont eſte inurils, i’ay implore l’afſißan ce des princes eſtrangers, coniure les alliez de ſa maiete brirannique, promettant monts &amp, vaux a vn chacun d’eux, cette voye non pus queles autres, n’a eu aucun effet pour le ſoulagement dvn roy malheureux"
"Moreau2129_GBOOKSph26";"Moreau2129_GBOOKS";"";" o dieu, il faut bien aduoiler que lesreſſorts de voſtre prouidence ſont cachez, les decrets de voſtre iuſtice ſont touſiours equitables, neat moins permettez moy de vous dire que ſi ou mes crimes ou celuy des ſuiets de ſa maieſtee britannique, auoient allume voſtre cole re, il eſtoir plus a propos de deſcocher la foudre ſur les coupables, que ſur la teſte ſacree d’vn roy innocent, ſi ma vie&amp, celle de tant de peuples ne ſufiſoit pas pour l’ex"
"Moreau2129_GBOOKSph27";"Moreau2129_GBOOKS";"";" piation de nos crimes, la perte de nos biens, la peſte ou la famine eu pouuoiet oſter la tache, ie me pers mon dieu,la douleurme traſporte horsde moy-meſme, pardonez, s ’il vo"
"Moreau2129_GBOOKSph28";"Moreau2129_GBOOKS";"";" plaiſt la cauſe de mes ſouspirs&amp, de mes regrets eſt tropgrade pour les retenir ou cacher, ſans vne grace extraordinaire de voſtre bonte, ne me la refuſez pas mon dieu, elle m’eſt ne ceſſaire maintenant pour ſupporter vn accident que le n’ay lamais preueu ny penſe"
"Moreau2129_GBOOKSph29";"Moreau2129_GBOOKS";"";" ie connoiſſois la miſere, ou la malice &amp, les trahi ons auoient reduit ſa maieſte britanni que affligee &amp, perſecutee: &amp, ie croyois que ſa captiuite ſe"
"Moreau2129_GBOOKSph30";"Moreau2129_GBOOKS";"";" roit le plus grand de tous ſes maux, mais las"
"Moreau2129_GBOOKSph31";"Moreau2129_GBOOKS";"";" larage de ſes barbares n’euſt pas eſte aſſouuie"
"Moreau2129_GBOOKSph32";"Moreau2129_GBOOKS";"";" il ny auoit que ſa mort qui fuſt capable d’eſteindre la haine en diablee de ſes furles, 3 gaiſerables iniſtres qai auez eſte les allufnettes deeet on braſement, la cauſe de la rebellian, les autheurs de la fua tragique de voſtre roy, &amp, quoy penſez-vous que celuy qui m’empeſche maintenant de pourſuiure mes plaintes,"
"Moreau2129_GBOOKSph33";"Moreau2129_GBOOKS";"";" plus auant, ne me permette pas la vageance, s’il vous a laiſſe ſa ire vne action de tigte, &amp, pleine de cruaute, ne vous imaginez pas qu’il le laiſſe ſans punition, &amp, ſi ie ſuis a cette heure deſoue de moyens neceſſaires pour vous faire repentir de voſtre laſchetee, i’eſpere que dieu ſatisfait par cette mort, aura pitie de moy &amp, fera naiſtre des occaſions propres pour cela, ie les attends de ſa diuine bont, &amp, i’eſ pere qu il ne m’en fruſtera iamais, c’eſt a ce deſſein que ie fe ray doreſnauant des vœux, proteſtant ou que ie mourray vange ou viuray ſans conſolation"
"Moreau2129_GBOOKSph34";"Moreau2129_GBOOKS";"";" ces paroles ſouuent interrompues par de long ſanglots, &amp, prononces auec vehemence le mirent quaſi hors deluy meſme, &amp, l’excez de ſa douleur eſt tel qu’il ne ſe plaiſlos qu’en la retraitte a ruminer ſon infortune, priez dietr-qu’i luy plaiſe le ſecourir &amp, le conduire ſur le throſne que ſa naiſſance royalle luy a acquiſe, &amp, que la malignite du ſon ſcache a luy nuire"
