id;date_collected;date_deleted;deletion_time;delete_reason;corpus;text;username;user_bio;user_created;picture1;picture2;picture3;picture4
1516356104506200067;19/04/22-10:00;19/04/22-19:13;9:12:18;deleted;LGBT_insults_1;"Offre du jour « vidange In the PUTAREBEU »

PARIS centre , jeune 24a, de passage . 
Uniquement pour rebeux actdomi.

Contact cette sous merde SNAP ** luigi7523 **

Recoi toute la journée .Vas y sans formule de politesse et profite de lui c’est une grosse pute né pour les rebeux. https://t.co/VelCQ24Uew";bossactifparis;"🔞 compte pour adulte | 🇫🇷 ⬆️DOMI pour dressage miseadispo pour lop/batard/| réel , pas de virtuel | débutants / puceaux |cute.j'aime pas les virils musclés";2020-03-09T15:29:57.000Z;https://ceres.huma-num.fr/lgbt/30c6f978c247f0fdd0150c139c799fd5bdcc1ce9.jpg;https://ceres.huma-num.fr/lgbt/e1e936a4bc43d420f912dbd216670c9aa8cc7954.jpg;;
1516356244268855297;19/04/22-10:01;19/04/22-19:20;9:18:45;deleted;LGBT_1;"RT @PanierPersee: Affiche : Vous êtes doté d'un utérus ? Alors n'oubliez pas le dépistage pour le cancer du col de l'uté-

Les terfs : QUOI…";BordelloColine;"Compte de secours qui est devenu mon compte principal.
Progressiste des HLM.
31% de matière grasse.";2021-02-16T16:43:01.000Z;;;;
1516356656602529792;19/04/22-10:02;19/04/22-19:28;9:25:06;deleted;LGBT_insults_1;"RT @bossactifparis: Offre du jour « vidange In the PUTAREBEU »

PARIS centre , jeune 24a, de passage . 
Uniquement pour rebeux actdomi.

Co…";EasternKrol;"🇨🇿🇵🇱 - 28 y/o - France📍 Paris/92 - ⚠️🔞♨️";2020-04-22T17:47:48.000Z;;;;
1516356975440941056;19/04/22-10:04;19/04/22-19:35;9:30:50;protected_account;LGBT_1;"@YolanEden @P4ndora2 J’ai pas lu";barnabeloubna;"ici c’est politique et shitpost (et aussi shitpost politique)";2015-12-26T13:36:09.000Z;;;;
1516358273133420550;19/04/22-10:09;19/04/22-19:56;9:46:41;deleted;LGBT_1;"Le wokisme est un cancer.

À force de vouloir représenter tout le monde ils finissent par invisibiliser la moitié de la population soit les femmes.

Avec des termes qui plus est grossiers qui n'ont rien de scientifique mais sont du niveau de l'école maternelle. https://t.co/OBHtZYCdtg";ElitaRkov;"";2021-02-08T20:12:16.000Z;;;;
1516358269333291014;19/04/22-10:09;19/04/22-19:58;9:48:42;protected_account;LGBT_insults_1;"Quand on me disais ça je faisais en sorte que mon père vienne me chercher, oui j’suis une tapette https://t.co/OnFwVlhtMh";melnaraa;"that’s a secret i’ll never tell";2016-12-18T18:38:33.000Z;;;;
1516358525185929219;19/04/22-10:10;19/04/22-20:01;9:50:41;deleted;LGBT_1;"@saucissonsup @Ambreposcat_ T’a autolike ton tweet tu es gay ?";Boubouleboy89;"Dealer et serveur";2022-03-10T19:05:30.000Z;;;;
1516358625014464521;19/04/22-10:10;19/04/22-20:01;9:50:17;deleted;LGBT_1;"@D_____Wayne c’est pas possible nous sommes tous majoritairement gay bear du coup les gars";Some_Cart1er;"BRYAN tout simplement";2017-05-07T07:35:22.000Z;;;;
1516349937319124992;19/04/22-09:36;19/04/22-20:06;10:29:48;deleted;LGBT_1;"@BFMTV Attal est à vomir avec son point de détail . Faut il être sénégalaise ou gay pour être Porte parole du gouvernement, si t’es hétérosexuel t’es pas compétent? Qu’en pense ton maris député  Macron?";daberma823;"";2012-02-22T09:19:10.000Z;;;;
1516358855952846854;19/04/22-10:11;19/04/22-20:11;9:59:22;deleted;LGBT_1;"@disc_bdxx Passse en dm";tayronnjj;"";2022-04-19T10:02:14.000Z;;;;
1516335613510836226;19/04/22-08:39;19/04/22-20:13;11:33:43;deleted;LGBT_insults_1;"Le mec fenêtre ouverte pendant les entrainements : 'pédale, pédale !!!' 😂😂😂

Pas la peine, je connais la sortie.

@vaesen_roland @zemetre @DonyPJ1 @ObelixNivelles @Mike6_Zoulou @FabRaynal @DelrueV https://t.co/hhAg1lHdlu";Pouah_Un_Gueux_;"Je ne suis point une couille, je suis Jacquouille la Fripouille !!!";2020-05-19T08:16:05.000Z;;;;
1516359165161181187;19/04/22-10:12;19/04/22-20:16;10:03:08;deleted;LGBT_1;"Leur seul « connaissances » sur le sujet : des articles sensationnalistes et des émissions aux US.
Bref si vous voulez jouer avec votre caca y a pas de soucis hein mais si c’est pour parler de la vie d’autres personnes c’est bof.";AtheeGlisseur;"• Athée ayant obtenu son diplôme de glissade contrôlée sur Twitter 🛷 • Allié LGBT+ • Progressiste sans être woke • 💉3/3 💉 •";2021-05-15T23:33:01.000Z;;;;
1516359157653327878;19/04/22-10:12;19/04/22-20:16;10:03:10;deleted;LGBT_1;"Ma grand-mère a jamais tricard que j’étais gay par contre elle soupçonne mon cousin 100% hetero de l’être parce-que de son temps « les hommes qui coiffaient leurs cheveux à droite étaient gays »
Jpp";narcoqueen;"☮️| Hippie étudiant en art et prof de yoga";2018-12-03T12:43:31.000Z;;;;
1516346841322987520;19/04/22-09:23;19/04/22-20:16;10:52:07;suspended_account;LGBT_1;"RT @SamuelFitouss10: Olivier avale une tranche de de bacon (il est flexitarien, c’est à dire végétarien entre les repas) et se rend en trot…";Midnight_Excess;"";2022-03-30T09:17:50.000Z;;;;
1516347938498351107;19/04/22-09:28;19/04/22-20:16;10:47:45;suspended_account;LGBT_1;"RT @CollectifN: Sur les Champs Élysées,@adidasFR nous offre 2 visions de la femme : Tifanny Abreu, un trans dans le volleyball féminin, et…";Midnight_Excess;"";2022-03-30T09:17:50.000Z;;;;
1516359491155116033;19/04/22-10:14;19/04/22-20:24;10:09:51;deleted;LGBT_insults_1;"je suis pd";ArkBuru;"Marathon";2014-09-13T09:06:43.000Z;;;;
1516359668649582596;19/04/22-10:14;19/04/22-20:26;10:11:08;deleted;LGBT_1;"Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous avez du mal à cacher votre transmisogynie hein.";BordelloColine;"Compte de secours qui est devenu mon compte principal.
Progressiste des HLM.
31% de matière grasse.";2021-02-16T16:43:01.000Z;;;;
1516359276444499971;19/04/22-10:13;19/04/22-20:31;10:17:42;deleted;LGBT_1;"@CollectifN @adidasFR Il y a fort longtemps que je boycotte Adidas tout comme Décathlon et maintenant IKEA qui donne priorité d’embauche aux migrants. 
Nous représentons 50% du peuple Français;si ces 50% avaient des couilles et fassent chuter d’autant leurs bénéfices ces collabos reculeraient vite !!!";GirieudJourdan;"";2020-11-23T16:50:22.000Z;;;;
1516359932907503623;19/04/22-10:15;19/04/22-20:31;10:15:05;deleted;LGBT_1;"RT @BordelloColine: Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous…";DedenTheDeviant;"he/him • INFP-T • roses lover🌹 • taken • socially awkward • @aidenOOC • @dedenthedeviant on ig • #renewfinalspace • ⚠️ https://t.co/2NAH7i8NbY ⚠️";2021-07-06T16:43:32.000Z;;;;
1516359958765486082;19/04/22-10:16;19/04/22-20:34;10:17:59;deleted;LGBT_insults_1;"Pourquoi tu copies sale fils de pute";TaKeM0Re;"FC Kekra/Niska since 2015
https://t.co/TWuQkgY1Wx
https://t.co/LDqpm6U7Zw
https://t.co/ih5NkZGZNO
https://t.co/1P3Wedn8Lg
30 yrs / 
Youtuber for fun
#SerialDrummer";2015-01-02T00:23:42.000Z;;;;
1516359962699653130;19/04/22-10:16;19/04/22-20:36;10:19:58;deleted;LGBT_1;"Dans les Animaux Fantastiques t'as une asiat, un black, des blancs, une métisse, un homme en surpoids, dumbledore qui est gay etc mdr, le multi-culturalisme c'est bien, mais quand c'est 'forcé' pour faire un film lisse et irréprochable, alors c'est juste bidon et pas crédible";firminouchet;"Dragon Ball 🐲 One Piece ⚓, One Punch Man 🥊, Dragon Quest 🗡️🛡️, Pokémon ⚡, Harry Potter 🧙🏻‍♂️. Doja Cat, Sia 🎧 
Toupi 🐕💛";2015-04-07T16:25:28.000Z;;;;
1516360303881117696;19/04/22-10:17;19/04/22-20:42;10:24:37;deleted;LGBT_1;"@PcJoce Et oui!incroyable ces questions autour du vote des seniors...et demain on pondégre le vote des femmes, des personnes qui n'ont pas bac+5, des celibataires,des ruraux...des LGBT...il n'y a qu'en France pour ces conneries 🤔🤔";DBoudin;"No #Nature = No #Future
#oceanprotection #climatechange   #animalprotection #animalright #justicefornature #sciences #biomimcry #botanic";2011-06-28T12:24:05.000Z;;;;
1516360355273916418;19/04/22-10:17;19/04/22-20:42;10:24:25;deleted;LGBT_1;"@barberousselib @LesMeuricettes @Deputee_Obono @alicecoffin @sandrousseau Comment peut on faire confiance en une organisation politique incapable de filtrer les fachos à l'entrée ? eelv ne fait pas mieux. C'est une auberge espagnole";knarticho;"👒🐃🖌️🎬🎧🤺🛴⚖️📡
❤️🇺🇳🇪🇺🇫🇷🇬🇧🇩🇪🇧🇬🇯🇵🇰🇷";2017-04-28T12:40:22.000Z;;;;
1516360618336526337;19/04/22-10:18;19/04/22-20:47;10:28:22;deleted;LGBT_1;"RT @JadeWhirl: Comme d'habitude, si un transphobe se coupe en se rasant, c'est de l'homophobie qui coule. 
Le nombre d'org anti mariage pou…";BordelloColine;"Compte de secours qui est devenu mon compte principal.
Progressiste des HLM.
31% de matière grasse.";2021-02-16T16:43:01.000Z;;;;
1516360418872147972;19/04/22-10:17;19/04/22-20:47;10:29:09;deleted;LGBT_1;"RT @BordelloColine: Je rappelle qu'on vie dans une socièté transphobe et transmisogyne.
Si vous être contre la possibilité de faire une tra…";sparkysparkel;"and i kill sparky too | handisparky";2015-06-27T17:59:48.000Z;;;;
1516360537340317702;19/04/22-10:18;19/04/22-20:47;10:28:41;deleted;LGBT_1;"RT @BordelloColine: Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous…";Not_Zeratul_;"I have no pronouns ; I identify myself as a burden.";2020-07-22T16:23:40.000Z;;;;
1516360696979767303;19/04/22-10:18;19/04/22-20:52;10:33:03;deleted;LGBT_1;"RT @BordelloColine: Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous…";LetoOfTheDesert;"#Queer #PolyAmourous #HeSheThey #Intersectionnalité #SexWorkIsWork #CriquetteRockwellMontgomery #BloodyFuckinLeftist #Thunberger #LicensedToQuill #Myrmecologist";2012-08-17T09:25:23.000Z;;;;
1516360969424973824;19/04/22-10:20;19/04/22-20:52;10:31:58;deleted;LGBT_1;"RT @BordelloColine: Je rappelle qu'on vie dans une socièté transphobe et transmisogyne.
Si vous être contre la possibilité de faire une tra…";hellofacolor;"Réalisateur pour @scabiosaprojet | he/him 🏳️‍⚧️ |";2015-03-09T23:28:12.000Z;;;;
1516361324913209348;19/04/22-10:21;19/04/22-20:57;10:35:33;deleted;LGBT_1;"@NawakNawak @alicecoffin Faudrait voir ce que l'élection de Trump a déclenché pour des influenceurs/militants non-blancs ou LGBT.";Neptunio3;"";2021-02-22T19:10:32.000Z;;;;
1516361308517683204;19/04/22-10:21;19/04/22-20:57;10:35:37;deleted;LGBT_1;"RT @JadeWhirl: Comme d'habitude, si un transphobe se coupe en se rasant, c'est de l'homophobie qui coule. 
Le nombre d'org anti mariage pou…";NChaEnbyae;"🏳️‍🌈🏳️‍⚧️🧦 ♠🦚
Aelle·s/They sont les NA-Blobs from Korea 
#RadioCapitalisme #NCha2027
#DécrivezVosImages et Suivez @OAutonomie
PV : @Enbyae";2009-03-09T17:34:22.000Z;;;;
1516338304978984960;19/04/22-08:49;19/04/22-20:59;12:09:02;protected_account;LGBT_insults_1;"RT @fecondeurbbk: Vidéo à contre-jour pour tester...
Trop bon hier de pilonner cette pute , ma bite bien au chaud dans sa chatte accueillan…";BlkNastee32;"";2022-04-17T13:15:57.000Z;;;;
1516361448427032577;19/04/22-10:21;19/04/22-21:02;10:40:04;deleted;LGBT_1;"@unmacroniste @kara91817 Un lgbt président mdr";sofianellll;"";2021-12-16T12:13:42.000Z;;;;
1516361385315385347;19/04/22-10:21;19/04/22-21:02;10:40:19;deleted;LGBT_1;"@unmacroniste @kara91817 Macron il es lgbt";sofianellll;"";2021-12-16T12:13:42.000Z;;;;
1516361613540007936;19/04/22-10:22;19/04/22-21:07;10:44:25;deleted;LGBT_1;"RT @CollectifN: Sur les Champs Élysées,@adidasFR nous offre 2 visions de la femme : Tifanny Abreu, un trans dans le volleyball féminin, et…";CollectifN;"Compte de secours Mouvement féministe identitaire 🇨🇵 pour nous aider: https://t.co/QuLki2XJbh";2020-05-06T12:24:18.000Z;;;;
1516361708398383108;19/04/22-10:22;19/04/22-21:07;10:44:02;deleted;LGBT_1;"RT @BordelloColine: Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous…";FranboiseSenpai;".•°•.•°•.•°•.
Bi and Enby 🏳️‍🌈 🏳️‍⚧️
I use She, They and He (In this order 👀)
I love to draw, play games and watch cartoons !
°•.•°•.•°•.•°";2017-11-25T14:03:40.000Z;;;;
1516361664987291651;19/04/22-10:22;19/04/22-21:07;10:44:12;deleted;LGBT_1;"bien gay ici https://t.co/dvfxgrNuaT";ygforever_;"taegi lover. ♡ ‘𝑏𝑙𝑎𝑐𝑘 𝑠𝑤𝑎𝑛’ - multi stan!!";2021-11-19T14:06:01.000Z;https://ceres.huma-num.fr/lgbt/f6660e94961e5e391e6ae546477492e7321fc1ca.jpg;https://ceres.huma-num.fr/lgbt/da39a3ee5e6b4b0d3255bfef95601890afd80709.jpg;;
1516361804582199299;19/04/22-10:23;19/04/22-21:09;10:45:39;deleted;LGBT_insults_1;"@Raelaniii T’es fou toi.";rs13_____;"愛";2021-03-27T20:19:31.000Z;;;;
1516338688451653633;19/04/22-08:51;19/04/22-21:12;12:20:30;deleted;LGBT_1;"Des meuf/trans/femboy pour nude ?
Ajouter moi 😏
#nude #sexe #snap #hot https://t.co/NQpPvoc2zk";Max80981077;"mec de 18 ans recherche meuf/trans/femboy pour nude sur snap 😏 ajouter moi";2021-02-17T18:45:25.000Z;https://ceres.huma-num.fr/lgbt/59b03bb65bd428433c772fe0c6b7b675873643a0.jpg;;;
1516362297438085129;19/04/22-10:25;19/04/22-21:17;10:51:41;deleted;LGBT_1;"C’est trop grv ??? https://t.co/SjQBlUcqIC";anonymou2122;"Cameroon Egypt/ @fcbarcelona";2017-10-10T15:19:55.000Z;;;;
1516362479168860163;19/04/22-10:26;19/04/22-21:20;10:53:58;deleted;LGBT_insults_1;"Je vous ai toujours c'est une grosse tchoin cette migrante belge. Je la connais bien. Elle s'en rappelle pas. Moi si. Un vrai conasse. Pas marrante, 0 neurone, que des bails avec des berbères chelou...j'ai voulu la balayer cette pute...elle sait pourquoi... https://t.co/7yvlCl1bx4";MVD1ZM;"Joueur de triangle";2021-09-16T14:23:53.000Z;;;;
1516362704730173442;19/04/22-10:26;19/04/22-21:28;11:01:04;deleted;LGBT_1;"J'ai embrasser un trans c'était un gage https://t.co/EoKGBxD7nP";logbo_dz;"wsh sdk";2019-11-02T23:02:56.000Z;;;;
1516363056946855943;19/04/22-10:28;19/04/22-21:35;11:06:40;protected_account;LGBT_insults_1;"@labappance @cjazsg @TrashZola Toi on va voir au milieu la prochaine fois prépare un build ptit pd";wergowelSG;"𝑷𝒂𝒓𝒊𝒔 𝑺𝒂𝒊𝒏𝒕-𝑮𝒆𝒓𝒎𝒂𝒊𝒏.";2020-03-11T11:55:00.000Z;;;;
1516363081437302784;19/04/22-10:28;19/04/22-21:35;11:06:35;deleted;LGBT_insults_1;"@KoriaaTmb tg la chienne va aboyer ailleur";trixlamrde;"je peux pas changer c'est N'DA🫀";2022-02-25T14:59:55.000Z;;;;
1516363195866398720;19/04/22-10:28;19/04/22-21:35;11:06:07;deleted;LGBT_insults_1;"tu fait 1m60 ta une calvace et t gourmand, normal que le mec la ferme pas mddr https://t.co/BVHn2nrR7W";chomeurvirulent;"dépressif et probablement aigri";2021-05-05T16:44:39.000Z;;;;
1516363267396022272;19/04/22-10:29;19/04/22-21:38;11:08:50;deleted;LGBT_1;"RT @CollectifN: Sur les Champs Élysées,@adidasFR nous offre 2 visions de la femme : Tifanny Abreu, un trans dans le volleyball féminin, et…";CollectifN;"Compte de secours Mouvement féministe identitaire 🇨🇵 pour nous aider: https://t.co/QuLki2XJbh";2020-05-06T12:24:18.000Z;;;;
1516363205681070094;19/04/22-10:28;19/04/22-21:38;11:09:05;protected_account;LGBT_1;"Trou de devant 😳😳😳, 🤣🤣🤦‍♂️🤦‍♂️ce monde est pitoyable https://t.co/Ayx42i1nmu";lelouprevanchar;"aime la 🇫🇷🇫🇷🇫🇷, les animaux 100%, bien à droite, ⛔️gauchos 🤡 s’abstenir , ✝️, rassemblement des droites 🇫🇷🇷🇺🇷🇺🇷🇺";2021-11-11T15:27:11.000Z;;;;
1516354756956012548;19/04/22-09:55;19/04/22-21:48;11:52:39;protected_account;LGBT_1;"@mrtns_chloe_ Oui voilà et tu trouveras pas de portista car ils sont tous gay";7Tiaago;"@sporting_cp Porro e Matheus Reis fan account";2020-04-23T16:29:29.000Z;;;;
1516363515241582594;19/04/22-10:30;19/04/22-21:48;11:17:51;deleted;LGBT_1;"Un mec trans avec un mauvais passing qui fait des nudes est un moyen de s'aimer et aide à la diversité des corps.

Une femme trans avec un mauvais passing qui fait des nudes est une détraqué sexuel qui cherche que des mineurs tombe dessus parce que c'est une pedo.";BordelloColine;"Compte de secours qui est devenu mon compte principal.
Progressiste des HLM.
31% de matière grasse.";2021-02-16T16:43:01.000Z;;;;
1516363796520046592;19/04/22-10:31;19/04/22-21:53;11:21:44;deleted;LGBT_1;"RT @BordelloColine: Une femme trans fait quelques choses qui ne vous plaît pas: 'de toute façon c'est une pédophile'

A chaque fois !

Vous…";petite_c0nne;"Folle dingue borderline | 🔞 | @green__aro 💚 | private : @ici_je_pleure";2021-10-13T16:01:16.000Z;;;;
1516358173329965057;19/04/22-10:08;19/04/22-21:59;11:50:05;deleted;LGBT_1;"RT @soundofkazoo: Si vous voulez aider un mec trans et handi qui s’achète de la safe food tous les jours parce qu’il arrive pas à manger au…";soundofkazoo;"22 | Autistic gay man | system of 5 | Takiwatanga = own time/space | “you’ll never walk alone you can always reach me” | I don’t forget you";2014-01-30T16:05:15.000Z;;;;
1516364077219602435;19/04/22-10:32;19/04/22-22:00;11:27:37;deleted;LGBT_insults_1;"@sirinebkk tu fait tarpin chauffer";2tempp;"🇹🇷";2021-04-16T17:21:20.000Z;;;;
1516338685897330694;19/04/22-08:51;19/04/22-22:04;13:12:31;deleted;LGBT_1;"Je suis perdu au nom https://t.co/c3SPL305yr https://t.co/7tDA79sikJ";3o__20;"Elle est paix et salut jusqu'à l'apparition de l'aube. 🎀🤍";2022-02-05T16:32:49.000Z;;;;
1516364187643092993;19/04/22-10:32;19/04/22-22:05;11:32:11;deleted;LGBT_insults_1;"@MediaParisien Une pute reste une pute";karimdemars13;"#UEFAMafia - fuck @LFPfr #fuckzemmour #fuckisrael";2015-03-19T17:07:25.000Z;;;;
1516364507408441346;19/04/22-10:34;19/04/22-22:09;11:34:55;deleted;LGBT_1;"RT @CollectifN: Sur les Champs Élysées,@adidasFR nous offre 2 visions de la femme : Tifanny Abreu, un trans dans le volleyball féminin, et…";CollectifN;"Compte de secours Mouvement féministe identitaire 🇨🇵 pour nous aider: https://t.co/QuLki2XJbh";2020-05-06T12:24:18.000Z;;;;
1516364545584992256;19/04/22-10:34;19/04/22-22:09;11:34:45;deleted;LGBT_1;"RT @BordelloColine: Je rappelle qu'on vie dans une socièté transphobe et transmisogyne.
Si vous être contre la possibilité de faire une tra…";MorueModerneBis;"Queer anar NB handifol et plein d'autres choses I
Back to basics: Biblio-ludothécaire agréé I

Sors du cageot Poiscaille";2021-09-15T11:00:48.000Z;;;;
1516364632616669188;19/04/22-10:34;19/04/22-22:15;11:40:25;deleted;LGBT_insults_1;"Ne pardonnez jamais la tromperie, il a recommencé 5fois (de ce que je sais) alors vous savez, un trompeur trompera toujours, un menteur, mentira toute sa vie. 
(Après c’est moi la pute d’aller en soirée 👁👄👁)";__Amelmrss;"🇵🇹";2021-04-11T15:47:23.000Z;;;;
1516365122058563585;19/04/22-10:36;19/04/22-22:24;11:47:28;deleted;LGBT_1;"Profitez dès maintenant d'une réduction de 10% sur un kit de 20 pièces de tests anti-GHB. Pour vous protéger, pour protéger vos enfants, testez votre boisson en #soirée ou en #discothèque !
https://t.co/PA7547k03R
#GHB #Test #GBL #alcool #cocktail #drogue #viol #metoo #lgbt #bar https://t.co/DkzZ4YvOo3";ImbertCyril;"";2012-07-15T15:33:56.000Z;https://ceres.huma-num.fr/lgbt/da39a3ee5e6b4b0d3255bfef95601890afd80709.jpg;;;
